Employee_ID,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
52.0,5.0,5,4.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,8.0,10.0,10.0,1.0,10.0,1.0,7.0,36 to 50,M,590.2
73.0,3.0,2,8.0,7.0,7.0,10.0,4.0,3.0,2.0,6.0,3.0,6.0,7.0,8.0,1.0,7.0,1.0,4.0,1.0,7.0,21 to 35,F,662.6
248.0,1.0,4,10.0,7.0,10.0,10.0,10.0,5.0,2.0,10.0,7.0,8.0,5.0,7.0,10.0,4.0,2.0,10.0,6.0,4.0,36 to 50,M,707.0
69.0,2.0,3,0.0,5.0,3.0,4.0,0.0,3.0,1.0,2.0,4.0,4.0,0.0,9.0,8.0,2.0,1.0,3.0,0.0,3.0,21 to 35,F,599.5
140.0,1.0,3,0.0,1.0,5.0,1.0,1.0,5.0,2.0,4.0,4.0,1.0,2.0,10.0,5.0,2.0,1.0,4.0,2.0,7.0,36 to 50,F,599.1
19.0,3.0,5,3.0,2.0,2.0,7.0,3.0,2.0,1.0,9.0,1.0,9.0,2.0,5.0,2.0,7.0,2.0,7.0,1.0,9.0,21 to 35,F,650.7
63.0,1.0,2,1.0,7.0,4.0,10.0,3.0,4.0,2.0,7.0,5.0,5.0,1.0,7.0,0.0,4.0,1.0,8.0,3.0,3.0,36 to 50,F,641.8
133.0,5.0,3,8.0,9.0,3.0,7.0,2.0,5.0,1.0,7.0,1.0,2.0,1.0,9.0,0.0,0.0,2.0,4.0,3.0,7.0,21 to 35,F,694.3
255.0,3.0,3,5.0,4.0,4.0,7.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,6.0,0.0,5.0,2.0,2.0,1.0,6.0,51 or more,M,608.5
9.0,3.0,3,5.0,4.0,4.0,7.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,6.0,0.0,5.0,2.0,2.0,1.0,6.0,51 or more,F,608.5
144.0,3.0,5,1.0,4.0,0.0,10.0,2.0,1.0,1.0,7.0,1.0,10.0,0.0,3.0,0.0,8.0,1.0,6.0,2.0,6.0,36 to 50,M,618.2
17.0,5.0,2,10.0,10.0,2.0,10.0,10.0,1.0,1.0,9.0,7.0,10.0,5.0,8.0,0.0,3.0,2.0,5.0,4.0,10.0,36 to 50,F,743.3
5.0,2.0,5,4.0,10.0,10.0,10.0,5.0,3.0,1.0,5.0,1.0,10.0,2.0,8.0,0.0,8.0,1.0,4.0,3.0,10.0,21 to 35,F,673.6
108.0,0.0,4,6.0,1.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,2.0,0.0,7.0,10.0,5.0,1.0,3.0,2.0,5.0,21 to 35,F,554.5
107.0,3.0,5,10.0,8.0,10.0,10.0,5.0,5.0,1.0,7.0,3.0,5.0,5.0,7.0,10.0,3.0,2.0,5.0,2.0,10.0,36 to 50,F,699.6
65.0,2.0,2,10.0,1.0,10.0,4.0,4.0,5.0,1.0,8.0,1.0,2.0,2.0,6.0,0.0,4.0,2.0,5.0,8.0,10.0,21 to 35,M,693.7
225.0,1.0,3,10.0,7.0,4.0,3.0,3.0,5.0,1.0,2.0,1.0,1.0,5.0,7.0,0.0,4.0,1.0,4.0,2.0,7.0,21 to 35,F,644.4
31.0,2.0,3,3.0,3.0,0.0,3.0,3.0,0.0,2.0,2.0,2.0,10.0,1.0,5.0,0.0,2.0,2.0,3.0,2.0,5.0,21 to 35,M,611.8
263.0,4.0,3,0.0,3.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,7.0,0.0,2.0,2.0,1.0,0.0,1.0,21 to 35,M,595.3
79.0,1.0,0,10.0,10.0,10.0,6.0,5.0,5.0,1.0,7.0,3.0,10.0,0.0,7.0,0.0,2.0,2.0,10.0,3.0,10.0,36 to 50,F,736.3
7.0,2.0,3,0.0,2.0,5.0,5.0,1.0,1.0,2.0,1.0,4.0,4.0,5.0,7.0,0.0,8.0,1.0,8.0,2.0,10.0,36 to 50,F,607.6
218.0,5.0,5,5.0,5.0,2.0,2.0,2.0,2.0,1.0,5.0,0.0,4.0,0.0,6.0,3.0,10.0,1.0,2.0,2.0,2.0,21 to 35,F,593.8
283.0,5.0,2,10.0,2.0,10.0,7.0,4.0,5.0,2.0,2.0,1.0,5.0,10.0,8.0,0.0,3.0,1.0,10.0,2.0,10.0,36 to 50,M,689.6
245.0,0.0,4,4.0,1.0,5.0,6.0,3.0,5.0,2.0,4.0,0.0,8.0,3.0,6.0,3.0,2.0,1.0,5.0,0.0,2.0,36 to 50,M,604.8
129.0,4.0,0,6.0,4.0,2.0,5.0,4.0,0.0,1.0,3.0,4.0,10.0,1.0,8.0,0.0,1.0,2.0,6.0,5.0,8.0,21 to 35,M,688.9
6.0,1.0,3,1.0,7.0,3.0,10.0,0.0,5.0,1.0,10.0,1.0,6.0,1.0,7.0,0.0,10.0,2.0,5.0,2.0,5.0,36 to 50,F,655.6
37.0,0.0,4,3.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,8.0,10.0,0.0,2.0,0.0,6.0,10.0,21 to 35,M,595.5
59.0,2.0,2,10.0,10.0,10.0,7.0,2.0,4.0,2.0,7.0,2.0,3.0,1.0,9.0,0.0,0.0,2.0,10.0,10.0,10.0,21 to 35,F,714.9
264.0,4.0,3,3.0,10.0,10.0,10.0,7.0,2.0,2.0,10.0,9.0,4.0,4.0,7.0,1.0,1.0,2.0,8.0,10.0,10.0,51 or more,F,726.6
119.0,5.0,1,10.0,2.0,10.0,10.0,10.0,5.0,1.0,7.0,6.0,5.0,5.0,8.0,0.0,1.0,2.0,10.0,4.0,10.0,36 to 50,M,757.6
213.0,1.0,2,4.0,4.0,2.0,8.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,8.0,3.0,3.0,2.0,0.0,1.0,7.0,36 to 50,M,620.8
195.0,5.0,3,6.0,4.0,10.0,9.0,5.0,1.0,2.0,10.0,1.0,10.0,0.0,6.0,5.0,4.0,1.0,10.0,8.0,7.0,21 to 35,F,671.5
228.0,3.0,2,10.0,10.0,10.0,10.0,10.0,4.0,2.0,10.0,6.0,10.0,10.0,7.0,10.0,1.0,2.0,10.0,4.0,8.0,21 to 35,M,741.4
96.0,4.0,1,10.0,2.0,0.0,5.0,3.0,0.0,1.0,7.0,1.0,7.0,1.0,8.0,0.0,3.0,2.0,10.0,1.0,10.0,36 to 50,M,679.8
289.0,3.0,3,10.0,5.0,8.0,10.0,3.0,5.0,2.0,7.0,3.0,6.0,0.0,7.0,0.0,5.0,1.0,10.0,7.0,10.0,21 to 35,F,684.5
16.0,4.0,2,10.0,10.0,10.0,8.0,8.0,5.0,1.0,8.0,7.0,10.0,5.0,7.0,3.0,1.0,2.0,10.0,4.0,9.0,21 to 35,M,761.8
87.0,5.0,2,6.0,5.0,10.0,10.0,10.0,5.0,2.0,10.0,1.0,10.0,0.0,6.0,5.0,4.0,1.0,10.0,10.0,4.0,21 to 35,F,698.7
134.0,4.0,1,8.0,10.0,5.0,9.0,3.0,4.0,1.0,8.0,1.0,8.0,1.0,8.0,0.0,4.0,2.0,3.0,3.0,7.0,21 to 35,F,707.2
14.0,5.0,2,10.0,10.0,10.0,10.0,10.0,5.0,1.0,9.0,7.0,10.0,5.0,7.0,0.0,2.0,2.0,10.0,8.0,8.0,21 to 35,M,782.2
218.0,5.0,3,10.0,7.0,10.0,4.0,4.0,5.0,1.0,3.0,2.0,2.0,0.0,6.0,4.0,2.0,1.0,10.0,4.0,5.0,21 to 35,F,673.3
271.0,2.0,5,10.0,7.0,3.0,4.0,5.0,1.0,2.0,7.0,1.0,7.0,1.0,8.0,7.0,4.0,2.0,10.0,1.0,1.0,21 to 35,F,632.2
174.0,4.0,3,10.0,6.0,4.0,8.0,3.0,0.0,2.0,8.0,8.0,2.0,5.0,8.0,10.0,3.0,2.0,10.0,8.0,5.0,36 to 50,F,672.0
274.0,3.0,4,4.0,5.0,10.0,6.0,3.0,2.0,2.0,10.0,3.0,3.0,2.0,6.0,0.0,5.0,2.0,5.0,5.0,5.0,51 or more,F,654.8
227.0,5.0,4,3.0,5.0,5.0,2.0,1.0,4.0,2.0,4.0,0.0,2.0,4.0,8.0,0.0,5.0,2.0,10.0,3.0,5.0,51 or more,F,643.1
168.0,4.0,3,8.0,5.0,10.0,8.0,6.0,5.0,1.0,7.0,6.0,5.0,5.0,7.0,2.0,2.0,2.0,7.0,5.0,7.0,21 to 35,F,723.4
261.0,2.0,5,0.0,3.0,2.0,10.0,3.0,2.0,2.0,5.0,8.0,1.0,0.0,9.0,10.0,1.0,1.0,8.0,1.0,1.0,36 to 50,F,593.8
253.0,3.0,3,5.0,5.0,7.0,8.0,4.0,5.0,2.0,5.0,2.0,8.0,6.0,4.0,1.0,2.0,2.0,2.0,1.0,4.0,36 to 50,F,662.2
167.0,0.0,2,1.0,5.0,2.0,1.0,5.0,2.0,1.0,6.0,3.0,3.0,1.0,8.0,4.0,2.0,2.0,6.0,6.0,2.0,21 to 35,M,636.5
173.0,5.0,2,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,3.0,9.0,0.0,10.0,1.0,1.0,0.0,7.0,21 to 35,F,571.9
308.0,5.0,2,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,3.0,9.0,0.0,10.0,1.0,1.0,0.0,7.0,21 to 35,F,571.9
8.0,0.0,1,2.0,6.0,4.0,6.0,1.0,0.0,2.0,8.0,4.0,10.0,1.0,5.0,5.0,0.0,2.0,10.0,4.0,10.0,21 to 35,M,656.0
83.0,5.0,2,5.0,10.0,10.0,10.0,10.0,5.0,1.0,7.0,7.0,10.0,7.0,7.0,4.0,7.0,2.0,4.0,7.0,10.0,36 to 50,M,749.9
60.0,5.0,3,0.0,0.0,2.0,9.0,4.0,1.0,2.0,7.0,2.0,9.0,3.0,4.0,10.0,3.0,1.0,0.0,0.0,10.0,36 to 50,M,602.9
106.0,5.0,3,1.0,2.0,2.0,10.0,4.0,1.0,2.0,3.0,2.0,9.0,3.0,4.0,10.0,3.0,1.0,3.0,0.0,10.0,36 to 50,M,608.0
155.0,2.0,3,8.0,10.0,10.0,5.0,4.0,1.0,2.0,7.0,4.0,2.0,5.0,6.0,0.0,1.0,2.0,4.0,8.0,8.0,36 to 50,M,681.8
193.0,2.0,3,8.0,10.0,10.0,5.0,4.0,1.0,2.0,7.0,4.0,2.0,5.0,6.0,0.0,1.0,2.0,4.0,8.0,8.0,36 to 50,M,681.8
263.0,1.0,4,4.0,4.0,3.0,6.0,1.0,1.0,1.0,7.0,1.0,1.0,3.0,8.0,0.0,1.0,1.0,5.0,3.0,8.0,21 to 35,M,629.3
164.0,1.0,3,2.0,10.0,10.0,10.0,3.0,2.0,1.0,10.0,2.0,8.0,5.0,5.0,3.0,1.0,1.0,7.0,2.0,7.0,36 to 50,F,677.7
253.0,1.0,3,2.0,10.0,10.0,10.0,3.0,2.0,1.0,10.0,2.0,8.0,5.0,5.0,3.0,1.0,1.0,7.0,2.0,7.0,36 to 50,F,677.7
91.0,4.0,4,2.0,10.0,5.0,5.0,2.0,5.0,2.0,6.0,2.0,3.0,0.0,6.0,4.0,10.0,2.0,10.0,3.0,5.0,21 to 35,M,639.5
218.0,2.0,3,6.0,6.0,5.0,10.0,10.0,2.0,1.0,9.0,3.0,10.0,2.0,8.0,0.0,1.0,2.0,4.0,3.0,9.0,21 to 35,F,711.0
277.0,2.0,3,10.0,4.0,10.0,10.0,2.0,5.0,2.0,8.0,4.0,5.0,4.0,8.0,0.0,1.0,2.0,5.0,4.0,10.0,36 to 50,F,701.5
74.0,2.0,3,1.0,4.0,10.0,2.0,1.0,5.0,1.0,7.0,1.0,1.0,1.0,6.0,3.0,7.0,2.0,6.0,1.0,7.0,36 to 50,F,640.8
59.0,3.0,1,7.0,5.0,9.0,5.0,1.0,0.0,1.0,8.0,2.0,8.0,2.0,8.0,0.0,2.0,2.0,4.0,4.0,4.0,21 to 35,F,681.7
197.0,2.0,3,8.0,10.0,10.0,5.0,4.0,1.0,2.0,7.0,4.0,2.0,5.0,6.0,0.0,1.0,2.0,4.0,8.0,8.0,36 to 50,M,681.8
173.0,5.0,3,9.0,8.0,10.0,10.0,3.0,0.0,1.0,8.0,3.0,10.0,1.0,7.0,0.0,2.0,2.0,10.0,6.0,10.0,21 to 35,F,729.5
275.0,1.0,2,7.0,5.0,3.0,3.0,2.0,0.0,1.0,3.0,1.0,8.0,1.0,6.0,5.0,1.0,2.0,3.0,3.0,8.0,21 to 35,M,640.5
272.0,5.0,4,2.0,4.0,7.0,10.0,2.0,0.0,2.0,8.0,3.0,5.0,1.0,7.0,0.0,10.0,2.0,3.0,1.0,2.0,36 to 50,F,626.5
166.0,4.0,2,10.0,7.0,10.0,10.0,5.0,5.0,2.0,5.0,4.0,9.0,4.0,7.0,0.0,4.0,2.0,8.0,1.0,6.0,21 to 35,M,710.6
161.0,2.0,2,3.0,1.0,4.0,4.0,4.0,0.0,1.0,3.0,2.0,2.0,0.0,5.0,0.0,0.0,1.0,4.0,1.0,1.0,21 to 35,M,603.4
56.0,2.0,2,3.0,1.0,4.0,4.0,4.0,0.0,1.0,3.0,2.0,2.0,0.0,5.0,0.0,0.0,1.0,4.0,1.0,1.0,21 to 35,M,603.4
96.0,5.0,1,10.0,8.0,5.0,1.0,7.0,0.0,1.0,3.0,1.0,7.0,4.0,8.0,0.0,1.0,1.0,8.0,1.0,10.0,36 to 50,M,683.2
287.0,3.0,5,0.0,1.0,1.0,3.0,4.0,2.0,1.0,5.0,1.0,1.0,1.0,6.0,0.0,10.0,2.0,2.0,3.0,4.0,21 to 35,F,600.0
289.0,1.0,5,10.0,7.0,2.0,3.0,3.0,0.0,2.0,2.0,7.0,1.0,2.0,7.0,10.0,10.0,2.0,7.0,7.0,3.0,21 to 35,F,601.9
148.0,5.0,4,10.0,4.0,10.0,3.0,0.0,5.0,1.0,10.0,3.0,10.0,5.0,4.0,0.0,3.0,2.0,9.0,5.0,5.0,21 to 35,F,711.9
168.0,4.0,4,9.0,6.0,3.0,6.0,7.0,1.0,1.0,7.0,1.0,3.0,2.0,7.0,7.0,4.0,2.0,10.0,1.0,3.0,21 to 35,F,658.4
282.0,3.0,1,2.0,1.0,4.0,7.0,3.0,3.0,1.0,3.0,5.0,2.0,2.0,8.0,3.0,4.0,1.0,2.0,3.0,2.0,36 to 50,F,626.1
212.0,5.0,4,6.0,7.0,5.0,1.0,2.0,3.0,1.0,7.0,4.0,5.0,2.0,8.0,10.0,4.0,2.0,3.0,4.0,10.0,36 to 50,F,662.4
57.0,3.0,2,10.0,8.0,10.0,6.0,3.0,5.0,1.0,8.0,4.0,7.0,0.0,7.0,0.0,0.0,2.0,6.0,5.0,5.0,36 to 50,F,718.7
166.0,1.0,3,1.0,1.0,1.0,2.0,3.0,0.0,1.0,5.0,2.0,10.0,1.0,7.0,5.0,0.0,2.0,5.0,1.0,10.0,21 to 35,M,632.6
84.0,2.0,2,2.0,10.0,5.0,10.0,1.0,2.0,1.0,2.0,4.0,7.0,5.0,7.0,0.0,7.0,2.0,10.0,0.0,10.0,21 to 35,F,683.0
126.0,5.0,3,2.0,8.0,8.0,4.0,5.0,3.0,1.0,10.0,3.0,3.0,1.0,6.0,0.0,3.0,2.0,8.0,3.0,5.0,36 to 50,F,687.1
78.0,5.0,2,10.0,6.0,8.0,10.0,2.0,1.0,1.0,5.0,5.0,10.0,3.0,9.0,10.0,0.0,2.0,2.0,6.0,9.0,21 to 35,F,706.1
4.0,5.0,2,10.0,6.0,8.0,10.0,2.0,1.0,1.0,5.0,5.0,10.0,3.0,9.0,10.0,0.0,2.0,2.0,6.0,9.0,21 to 35,F,706.1
18.0,3.0,3,5.0,10.0,10.0,5.0,6.0,4.0,2.0,7.0,5.0,1.0,5.0,10.0,0.0,2.0,2.0,10.0,2.0,10.0,51 or more,F,702.8
202.0,4.0,3,4.0,4.0,6.0,10.0,2.0,5.0,2.0,5.0,5.0,5.0,5.0,7.0,0.0,3.0,2.0,10.0,5.0,7.0,36 to 50,F,689.4
85.0,0.0,4,10.0,8.0,10.0,8.0,2.0,4.0,1.0,7.0,2.0,9.0,10.0,6.0,0.0,1.0,1.0,5.0,2.0,10.0,21 to 35,M,696.8
183.0,3.0,3,10.0,9.0,8.0,8.0,4.0,2.0,2.0,8.0,5.0,4.0,10.0,8.0,0.0,5.0,2.0,4.0,3.0,3.0,21 to 35,F,687.7
47.0,1.0,3,6.0,4.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,6.0,0.0,1.0,1.0,10.0,0.0,7.0,21 to 35,F,598.9
122.0,2.0,3,0.0,10.0,1.0,4.0,5.0,1.0,1.0,4.0,8.0,1.0,2.0,4.0,10.0,0.0,2.0,10.0,4.0,10.0,51 or more,M,652.3
46.0,3.0,1,4.0,10.0,10.0,4.0,5.0,2.0,1.0,5.0,4.0,1.0,5.0,5.0,4.0,0.0,2.0,5.0,5.0,4.0,51 or more,M,683.1
73.0,5.0,4,10.0,4.0,7.0,10.0,1.0,5.0,2.0,7.0,5.0,4.0,3.0,7.0,5.0,1.0,2.0,8.0,10.0,2.0,21 to 35,F,689.2
76.0,1.0,2,2.0,8.0,5.0,10.0,2.0,3.0,2.0,7.0,7.0,7.0,1.0,6.0,0.0,8.0,2.0,6.0,8.0,5.0,21 to 35,F,665.8
208.0,1.0,3,0.0,3.0,10.0,6.0,4.0,2.0,1.0,2.0,5.0,2.0,1.0,9.0,5.0,1.0,1.0,9.0,5.0,8.0,21 to 35,F,645.0
95.0,2.0,5,0.0,5.0,0.0,3.0,2.0,0.0,1.0,6.0,3.0,1.0,1.0,6.0,0.0,10.0,1.0,2.0,0.0,2.0,21 to 35,F,571.1
79.0,2.0,4,8.0,3.0,6.0,3.0,6.0,2.0,2.0,1.0,3.0,5.0,1.0,7.0,0.0,3.0,2.0,3.0,1.0,3.0,36 to 50,F,626.5
292.0,2.0,2,7.0,7.0,7.0,10.0,4.0,5.0,1.0,2.0,1.0,6.0,3.0,9.0,4.0,0.0,2.0,7.0,2.0,7.0,21 to 35,M,696.8
85.0,0.0,3,10.0,10.0,5.0,5.0,5.0,4.0,1.0,7.0,4.0,10.0,10.0,8.0,5.0,0.0,2.0,10.0,10.0,10.0,21 to 35,M,736.5
189.0,5.0,2,10.0,10.0,10.0,10.0,9.0,5.0,1.0,6.0,8.0,8.0,10.0,6.0,0.0,2.0,2.0,10.0,10.0,10.0,21 to 35,M,786.7
65.0,2.0,3,7.0,8.0,4.0,5.0,2.0,2.0,1.0,6.0,2.0,3.0,1.0,6.0,0.0,7.0,1.0,4.0,1.0,4.0,21 to 35,M,627.6
51.0,0.0,0,10.0,5.0,5.0,10.0,3.0,1.0,1.0,4.0,4.0,6.0,5.0,6.0,0.0,0.0,2.0,5.0,5.0,10.0,36 to 50,M,699.6
224.0,0.0,3,5.0,8.0,0.0,1.0,1.0,0.0,1.0,7.0,3.0,1.0,3.0,8.0,10.0,0.0,2.0,10.0,10.0,10.0,21 to 35,F,649.7
307.0,5.0,4,10.0,3.0,2.0,3.0,8.0,1.0,2.0,6.0,2.0,3.0,1.0,7.0,0.0,2.0,2.0,9.0,1.0,5.0,21 to 35,M,651.6
265.0,3.0,3,3.0,3.0,3.0,5.0,1.0,1.0,1.0,5.0,1.0,3.0,5.0,7.0,4.0,5.0,2.0,3.0,4.0,2.0,36 to 50,F,627.8
118.0,4.0,4,7.0,0.0,0.0,5.0,1.0,1.0,2.0,4.0,4.0,3.0,0.0,6.0,3.0,10.0,2.0,2.0,1.0,6.0,36 to 50,F,593.6
165.0,3.0,0,6.0,4.0,6.0,8.0,10.0,0.0,1.0,10.0,5.0,2.0,2.0,9.0,1.0,0.0,2.0,2.0,4.0,10.0,21 to 35,M,704.5
8.0,5.0,5,10.0,4.0,10.0,10.0,10.0,4.0,1.0,8.0,4.0,10.0,4.0,7.0,10.0,5.0,2.0,10.0,6.0,4.0,21 to 35,M,717.6
108.0,3.0,5,2.0,5.0,0.0,10.0,2.0,2.0,2.0,9.0,1.0,3.0,1.0,7.0,5.0,3.0,2.0,10.0,1.0,2.0,21 to 35,F,622.7
288.0,3.0,4,3.0,4.0,4.0,10.0,3.0,3.0,2.0,7.0,1.0,4.0,1.0,7.0,3.0,7.0,2.0,4.0,7.0,7.0,51 or more,M,641.6
281.0,3.0,3,8.0,3.0,5.0,2.0,2.0,0.0,2.0,6.0,1.0,8.0,5.0,7.0,0.0,5.0,2.0,10.0,2.0,6.0,36 to 50,M,649.2
21.0,2.0,3,6.0,1.0,10.0,10.0,6.0,5.0,2.0,5.0,5.0,4.0,2.0,5.0,0.0,2.0,2.0,10.0,3.0,7.0,51 or more,M,682.0
203.0,3.0,2,6.0,8.0,5.0,5.0,6.0,4.0,1.0,3.0,6.0,10.0,3.0,9.0,3.0,2.0,2.0,7.0,6.0,7.0,21 to 35,F,711.2
192.0,5.0,2,10.0,10.0,10.0,10.0,2.0,5.0,1.0,10.0,3.0,5.0,0.0,8.0,0.0,1.0,2.0,2.0,6.0,7.0,51 or more,F,730.4
263.0,1.0,4,10.0,10.0,5.0,10.0,1.0,2.0,2.0,5.0,2.0,3.0,5.0,6.0,5.0,5.0,2.0,3.0,1.0,5.0,21 to 35,M,637.8
267.0,3.0,4,7.0,7.0,8.0,10.0,5.0,3.0,2.0,5.0,5.0,6.0,2.0,7.0,7.0,2.0,2.0,3.0,1.0,4.0,21 to 35,F,657.3
78.0,2.0,3,3.0,1.0,5.0,3.0,2.0,0.0,2.0,3.0,1.0,3.0,2.0,7.0,9.0,0.0,2.0,6.0,0.0,4.0,21 to 35,F,595.5
98.0,3.0,1,3.0,4.0,10.0,4.0,1.0,5.0,1.0,3.0,2.0,7.0,10.0,8.0,5.0,4.0,2.0,7.0,2.0,4.0,36 to 50,F,683.2
15.0,5.0,3,4.0,4.0,9.0,10.0,7.0,5.0,1.0,8.0,2.0,3.0,10.0,7.0,0.0,3.0,2.0,4.0,6.0,10.0,36 to 50,M,724.7
298.0,3.0,2,5.0,5.0,0.0,7.0,4.0,2.0,2.0,7.0,0.0,4.0,1.0,8.0,0.0,2.0,2.0,3.0,3.0,4.0,36 to 50,F,640.1
247.0,2.0,2,5.0,4.0,4.0,3.0,2.0,5.0,1.0,7.0,3.0,4.0,3.0,7.0,1.0,1.0,2.0,4.0,2.0,8.0,36 to 50,F,672.2
132.0,2.0,3,1.0,2.0,1.0,5.0,7.0,2.0,2.0,9.0,0.0,10.0,4.0,6.0,5.0,3.0,2.0,10.0,1.0,6.0,36 to 50,F,642.6
168.0,5.0,2,5.0,5.0,7.0,4.0,5.0,5.0,1.0,8.0,5.0,5.0,1.0,6.0,0.0,1.0,2.0,6.0,3.0,5.0,21 to 35,F,699.4
274.0,2.0,5,10.0,5.0,3.0,2.0,1.0,5.0,1.0,6.0,1.0,2.0,1.0,6.0,0.0,1.0,2.0,10.0,1.0,10.0,51 or more,F,666.5
118.0,5.0,2,10.0,10.0,10.0,10.0,10.0,3.0,2.0,8.0,6.0,10.0,10.0,7.0,0.0,1.0,2.0,7.0,7.0,8.0,36 to 50,F,758.4
281.0,2.0,0,7.0,4.0,8.0,1.0,7.0,1.0,1.0,8.0,7.0,2.0,10.0,10.0,0.0,0.0,1.0,4.0,9.0,10.0,36 to 50,M,704.7
113.0,3.0,2,10.0,3.0,10.0,5.0,2.0,2.0,2.0,10.0,3.0,4.0,1.0,7.0,0.0,3.0,2.0,5.0,1.0,10.0,36 to 50,M,672.2
271.0,3.0,4,10.0,7.0,8.0,10.0,5.0,5.0,1.0,8.0,4.0,10.0,2.0,8.0,0.0,2.0,2.0,7.0,8.0,6.0,21 to 35,F,733.1
176.0,1.0,4,0.0,6.0,2.0,4.0,1.0,0.0,2.0,7.0,2.0,9.0,0.0,5.0,0.0,3.0,1.0,2.0,1.0,0.0,36 to 50,M,581.0
215.0,5.0,2,6.0,6.0,5.0,8.0,5.0,1.0,1.0,4.0,3.0,3.0,2.0,7.0,0.0,2.0,2.0,1.0,2.0,10.0,21 to 35,M,678.8
275.0,5.0,2,6.0,6.0,5.0,8.0,5.0,1.0,1.0,4.0,3.0,3.0,2.0,7.0,0.0,2.0,2.0,1.0,2.0,10.0,21 to 35,M,678.8
283.0,4.0,2,3.0,5.0,4.0,10.0,4.0,2.0,1.0,6.0,8.0,4.0,3.0,7.0,4.0,7.0,2.0,5.0,6.0,3.0,36 to 50,M,673.9
175.0,0.0,3,0.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,7.0,0.0,5.0,1.0,5.0,0.0,1.0,36 to 50,F,552.8
265.0,1.0,1,5.0,4.0,5.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,10.0,8.0,0.0,2.0,2.0,10.0,1.0,1.0,36 to 50,F,656.5
182.0,3.0,4,2.0,6.0,6.0,8.0,8.0,1.0,2.0,6.0,2.0,2.0,4.0,7.0,2.0,6.0,1.0,2.0,0.0,2.0,36 to 50,F,608.9
1.0,2.0,1,10.0,6.0,4.0,10.0,7.0,2.0,1.0,6.0,6.0,10.0,2.0,8.0,0.0,1.0,2.0,7.0,4.0,6.0,21 to 35,M,719.5
121.0,3.0,3,2.0,8.0,4.0,10.0,4.0,3.0,2.0,6.0,2.0,6.0,0.0,7.0,10.0,6.0,2.0,5.0,0.0,3.0,21 to 35,M,626.7
159.0,5.0,2,9.0,10.0,7.0,9.0,3.0,4.0,1.0,7.0,6.0,4.0,3.0,9.0,0.0,1.0,2.0,4.0,5.0,9.0,36 to 50,F,730.4
146.0,3.0,0,8.0,4.0,10.0,6.0,8.0,5.0,2.0,9.0,10.0,5.0,10.0,6.0,0.0,1.0,2.0,8.0,5.0,7.0,51 or more,F,735.1
1.0,1.0,0,2.0,8.0,2.0,7.0,2.0,1.0,2.0,1.0,1.0,6.0,2.0,7.0,1.0,2.0,2.0,2.0,1.0,7.0,21 to 35,M,630.1
279.0,3.0,2,3.0,8.0,4.0,2.0,4.0,1.0,2.0,4.0,2.0,2.0,0.0,8.0,0.0,4.0,1.0,8.0,3.0,10.0,36 to 50,F,627.8
235.0,3.0,1,7.0,4.0,2.0,10.0,5.0,4.0,2.0,7.0,5.0,3.0,5.0,7.0,2.0,3.0,2.0,5.0,2.0,8.0,36 to 50,M,677.1
5.0,3.0,1,10.0,10.0,6.0,2.0,3.0,1.0,1.0,9.0,5.0,4.0,3.0,9.0,0.0,1.0,2.0,5.0,5.0,10.0,21 to 35,F,710.0
100.0,2.0,3,3.0,5.0,3.0,5.0,1.0,1.0,1.0,5.0,2.0,10.0,3.0,8.0,0.0,2.0,2.0,10.0,0.0,5.0,36 to 50,F,663.4
152.0,1.0,5,1.0,0.0,3.0,1.0,2.0,3.0,2.0,7.0,0.0,1.0,1.0,7.0,0.0,7.0,1.0,10.0,2.0,10.0,36 to 50,F,590.0
189.0,3.0,3,3.0,3.0,1.0,3.0,0.0,2.0,1.0,4.0,2.0,7.0,3.0,7.0,0.0,1.0,1.0,3.0,6.0,3.0,21 to 35,M,628.6
237.0,5.0,5,5.0,8.0,2.0,10.0,3.0,1.0,2.0,8.0,2.0,5.0,0.0,6.0,0.0,7.0,2.0,10.0,0.0,5.0,21 to 35,F,646.7
